시군구코드,법정동코드,행정동코드,시도명,시군구명,법정동명,행정동명,적용시작일,적용만료일,lat,lng
11290,13200,610,서울특별시,성북구,보문동3가,보문동,19880423,99991231,37.580376,127.022761
11290,13300,620,서울특별시,성북구,정릉동,정릉제1동,19880423,99991231,37.5962736,127.1419836
11560,12100,590,서울특별시,영등포구,문래동3가,문래제1동,19880423,99991231,37.5962736,127.1419836
11110,12000,530,서울특별시,종로구,신문로1가,사직동,19880423,99991231,37.57209745,126.97046333704182
11290,10300,630,서울특별시,성북구,돈암동,정릉제2동,19880423,99991231,37.5962736,127.1419836
11110,12100,530,서울특별시,종로구,신문로2가,사직동,19880423,99991231,37.57024405,126.96724592977273
11110,13900,540,서울특별시,종로구,팔판동,삼청동,19880423,99991231,37.5962736,127.1419836
11440,11300,630,서울특별시,마포구,구수동,신수동,19880423,99991231,37.546884,126.934489
11290,13300,630,서울특별시,성북구,정릉동,정릉제2동,19880423,99991231,37.5962736,127.1419836
11110,14000,540,서울특별시,종로구,삼청동,삼청동,19880423,99991231,37.58964,126.98112
11290,13300,640,서울특별시,성북구,정릉동,정릉제3동,19880423,99991231,37.5962736,127.1419836
11110,14100,540,서울특별시,종로구,안국동,삼청동,19880423,99991231,37.5845417,126.98193445039216
11200,10600,550,서울특별시,성동구,사근동,사근동,19880423,99991231,37.5604682,127.0461704
11440,11700,630,서울특별시,마포구,신정동,신수동,19880423,99991231,37.546884,126.934489
11560,10400,520,서울특별시,영등포구,영등포동3가,영등포제2동,19880423,99991231,37.5962736,127.1419836
11110,14200,540,서울특별시,종로구,소격동,삼청동,19880423,99991231,37.5845417,126.98193445039216
11650,10600,540,서울특별시,서초구,잠원동,잠원동,19880423,99991231,37.51662,127.00865
11650,10700,550,서울특별시,서초구,반포동,반포본동,19880423,99991231,37.5962736,127.1419836
11560,10500,520,서울특별시,영등포구,영등포동4가,영등포제2동,19880423,99991231,37.5962736,127.1419836
11110,14400,540,서울특별시,종로구,사간동,삼청동,19880423,99991231,37.5845417,126.98193445039216
11110,14500,540,서울특별시,종로구,송현동,삼청동,19880423,99991231,37.5845417,126.98193445039216
11200,10700,550,서울특별시,성동구,행당동,사근동,19880423,99991231,37.5962736,127.1419836
11560,10600,520,서울특별시,영등포구,영등포동5가,영등포제2동,19880423,99991231,37.5962736,127.1419836
11290,13800,760,서울특별시,성북구,장위동,장위제1동,19880423,99991231,37.5962736,127.1419836
11290,13800,770,서울특별시,성북구,장위동,장위제2동,19880423,99991231,37.5962736,127.1419836
11650,10700,570,서울특별시,서초구,반포동,반포제2동,19880423,99991231,37.5962736,127.1419836
11110,18400,550,서울특별시,종로구,부암동,부암동,19880423,99991231,37.592537,126.964065
11110,18500,550,서울특별시,종로구,홍지동,부암동,19880423,99991231,37.5962736,127.1419836
11290,13800,780,서울특별시,성북구,장위동,장위제3동,19880423,99991231,37.5962736,127.1419836
11110,18600,550,서울특별시,종로구,신영동,부암동,19880423,99991231,37.5962736,127.1419836
11650,10600,580,서울특별시,서초구,잠원동,반포제3동,19880423,99991231,37.5962736,127.1419836
11110,18200,560,서울특별시,종로구,구기동,평창동,19880423,99991231,37.6063535,126.96830056258561
11110,18300,560,서울특별시,종로구,평창동,평창동,19880423,99991231,37.611446,126.9719682
11200,10700,560,서울특별시,성동구,행당동,행당제1동,19880423,99991231,37.5962736,127.1419836
11110,18700,570,서울특별시,종로구,무악동,무악동,19880423,99991231,37.57672,126.95812
11200,10700,570,서울특별시,성동구,행당동,행당제2동,19880423,99991231,37.5962736,127.1419836
11140,17400,680,서울특별시,중구,만리동2가,중림동,19880423,99991231,37.5591207,126.9674944
11560,10700,530,서울특별시,영등포구,영등포동6가,영등포제3동,19880423,99991231,37.5962736,127.1419836
11110,17600,580,서울특별시,종로구,교남동,교남동,19880423,99991231,37.56861,126.96443
11650,10100,590,서울특별시,서초구,방배동,방배본동,19880423,99991231,37.5962736,127.1419836
11650,10100,600,서울특별시,서초구,방배동,방배제1동,19880423,99991231,37.5962736,127.1419836
11110,17700,580,서울특별시,종로구,평동,교남동,19880423,99991231,37.57024405,126.96724592977273
11560,12200,600,서울특별시,영등포구,문래동4가,문래제2동,19880423,99991231,37.5962736,127.1419836
11440,12000,660,서울특별시,마포구,서교동,서교동,19880423,99991231,37.5531743,126.9182004
11560,10800,530,서울특별시,영등포구,영등포동7가,영등포제3동,19880423,99991231,37.5962736,127.1419836
11200,10900,590,서울특별시,성동구,금호동1가,금호1가동,19880423,99991231,37.5548545,127.0216107
11200,11200,620,서울특별시,성동구,금호동4가,금호4가동,19880423,99991231,37.5962736,127.1419836
11110,17800,580,서울특별시,종로구,송월동,교남동,19880423,99991231,37.57024405,126.96724592977273
11440,11000,670,서울특별시,마포구,노고산동,동교동,19880423,99991231,37.5962736,127.1419836
11650,10100,610,서울특별시,서초구,방배동,방배제2동,19880423,99991231,37.5962736,127.1419836
11110,17900,580,서울특별시,종로구,홍파동,교남동,19880423,99991231,37.57024405,126.96724592977273
11680,10700,510,서울특별시,강남구,신사동,신사동,19880423,99991231,37.5169031,127.0195788
11170,10200,520,서울특별시,용산구,용산동2가,용산2가동,19880423,99991231,37.546128,126.9855719
11170,10300,520,서울특별시,용산구,용산동4가,용산2가동,19880423,99991231,37.5962736,127.1419836
11170,10400,530,서울특별시,용산구,갈월동,남영동,19880423,99991231,37.54574635,126.97482852424046
11170,10500,530,서울특별시,용산구,남영동,남영동,19880423,99991231,37.5428551,126.9732938
11650,10100,620,서울특별시,서초구,방배동,방배제3동,19880423,99991231,37.5962736,127.1419836
11110,18000,580,서울특별시,종로구,교북동,교남동,19880423,99991231,37.57024405,126.96724592977273
11170,10600,530,서울특별시,용산구,용산동1가,남영동,19880423,99991231,37.54574635,126.97482852424046
11170,10700,530,서울특별시,용산구,동자동,남영동,19880423,99991231,37.54574635,126.97482852424046
11110,18100,580,서울특별시,종로구,행촌동,교남동,19880423,99991231,37.57024405,126.96724592977273
11560,10900,530,서울특별시,영등포구,영등포동8가,영등포제3동,19880423,99991231,37.5962736,127.1419836
11200,11400,650,서울특별시,성동구,성수동1가,성수1가제1동,19880423,99991231,37.5962736,127.1419836
11650,10900,660,서울특별시,서초구,내곡동,내곡동,19880423,99991231,37.4558022,127.068783832728
11560,11000,540,서울특별시,영등포구,여의도동,여의동,19880423,99991231,37.5962736,127.1419836
11440,12100,670,서울특별시,마포구,동교동,동교동,19880423,99991231,37.55507685,126.93010730278756
11170,10800,540,서울특별시,용산구,서계동,청파제1동,19880423,99991231,37.5962736,127.1419836
11680,11000,510,서울특별시,강남구,압구정동,신사동,19880423,99991231,37.52522,127.02005
11170,10900,540,서울특별시,용산구,청파동1가,청파제1동,19880423,99991231,37.5962736,127.1419836
11560,11100,550,서울특별시,영등포구,당산동1가,당산제1동,19880423,99991231,37.5962736,127.1419836
11650,11000,660,서울특별시,서초구,염곡동,내곡동,19880423,99991231,37.5962736,127.1419836
11170,11000,550,서울특별시,용산구,청파동2가,청파제2동,19880423,99991231,37.5962736,127.1419836
11440,12200,680,서울특별시,마포구,합정동,합정동,19880423,99991231,37.54678,126.9084
11650,11100,660,서울특별시,서초구,신원동,내곡동,19880423,99991231,37.449366999999995,127.05829938078799
11680,0,0,서울특별시,강남구,강남구,,19880423,99991231,37.5177,127.0473
11170,11100,550,서울특별시,용산구,청파동3가,청파제2동,19880423,99991231,37.5962736,127.1419836
11110,14600,600,서울특별시,종로구,가회동,가회동,19880423,99991231,37.5825372,126.9849855
11170,11200,560,서울특별시,용산구,원효로1가,원효로제1동,19880423,99991231,37.5962736,127.1419836
11170,11300,560,서울특별시,용산구,원효로2가,원효로제1동,19880423,99991231,37.5962736,127.1419836
11200,11400,660,서울특별시,성동구,성수동1가,성수1가제2동,19880423,99991231,37.5962736,127.1419836
11440,12300,690,서울특별시,마포구,망원동,망원제1동,19880423,99991231,37.5962736,127.1419836
11170,11400,570,서울특별시,용산구,신창동,원효로제2동,19880423,99991231,37.5962736,127.1419836
11110,14700,600,서울특별시,종로구,재동,가회동,19880423,99991231,37.580042750000004,126.98480408251405
11200,11500,670,서울특별시,성동구,성수동2가,성수2가제1동,19880423,99991231,37.5962736,127.1419836
11200,11500,690,서울특별시,성동구,성수동2가,성수2가제3동,19880423,99991231,37.5962736,127.1419836
11110,14800,600,서울특별시,종로구,계동,가회동,19880423,99991231,37.580042750000004,126.98480408251405
11110,14900,600,서울특별시,종로구,원서동,가회동,19880423,99991231,37.580042750000004,126.98480408251405
11170,11500,570,서울특별시,용산구,산천동,원효로제2동,19880423,99991231,37.5962736,127.1419836
11170,11600,570,서울특별시,용산구,청암동,원효로제2동,19880423,99991231,37.5962736,127.1419836
11350,10500,640,서울특별시,노원구,상계동,상계제2동,19880423,99991231,37.5962736,127.1419836
11170,11700,570,서울특별시,용산구,원효로3가,원효로제2동,19880423,99991231,37.5962736,127.1419836
11710,10100,650,서울특별시,송파구,잠실동,잠실본동,19880423,99991231,37.5962736,127.1419836
11680,10500,580,서울특별시,강남구,삼성동,삼성제1동,19880423,99991231,37.5962736,127.1419836
11350,10500,650,서울특별시,노원구,상계동,상계제3동,19880423,99991231,37.5962736,127.1419836
11350,10500,660,서울특별시,노원구,상계동,상계제4동,19880423,99991231,37.5962736,127.1419836
11680,10500,590,서울특별시,강남구,삼성동,삼성제2동,19880423,99991231,37.5962736,127.1419836
11200,11800,720,서울특별시,성동구,송정동,송정동,19880423,99991231,37.554611,127.069527
11560,11200,550,서울특별시,영등포구,당산동2가,당산제1동,19880423,99991231,37.5962736,127.1419836
11440,12300,700,서울특별시,마포구,망원동,망원제2동,19880423,99991231,37.5962736,127.1419836
11350,10500,670,서울특별시,노원구,상계동,상계제5동,19880423,99991231,37.5962736,127.1419836
11440,12500,720,서울특별시,마포구,성산동,성산제1동,19880423,99991231,37.5962736,127.1419836
11440,12500,730,서울특별시,마포구,성산동,성산제2동,19880423,99991231,37.5962736,127.1419836
11200,11800,790,서울특별시,성동구,송정동,용답동,19880423,99991231,37.55926235,127.05657179964952
11170,11800,570,서울특별시,용산구,원효로4가,원효로제2동,19880423,99991231,37.5962736,127.1419836
11170,11900,580,서울특별시,용산구,효창동,효창동,19880423,99991231,37.542463749999996,126.96188849712505
11440,12600,730,서울특별시,마포구,중동,성산제2동,19880423,99991231,37.5962736,127.1419836
11710,10100,660,서울특별시,송파구,잠실동,잠실제1동,19880423,99991231,37.5962736,127.1419836
11200,12200,790,서울특별시,성동구,용답동,용답동,19880423,99991231,37.56211,127.05467
11380,10200,510,서울특별시,은평구,녹번동,녹번동,19880423,99991231,37.60395,126.93437
11710,10100,670,서울특별시,송파구,잠실동,잠실제2동,19880423,99991231,37.5962736,127.1419836
11380,10300,530,서울특별시,은평구,불광동,불광제2동,19880423,99991231,37.5962736,127.1419836
11440,12700,740,서울특별시,마포구,상암동,상암동,19880423,99991231,37.57092,126.87752
11170,12000,590,서울특별시,용산구,도원동,용문동,19880423,99991231,37.538989,126.957551
11560,11300,550,서울특별시,영등포구,당산동3가,당산제1동,19880423,99991231,37.5962736,127.1419836
11470,10200,510,서울특별시,양천구,목동,목1동,19880423,99991231,37.5276611,126.871092
11170,12100,590,서울특별시,용산구,용문동,용문동,19880423,99991231,37.53756,126.95915
11560,11400,560,서울특별시,영등포구,당산동4가,당산제2동,19880423,99991231,37.5962736,127.1419836
11470,10200,520,서울특별시,양천구,목동,목2동,19880423,99991231,37.5962736,127.1419836
11170,12200,600,서울특별시,용산구,문배동,한강로제1동,19880423,99991231,37.5962736,127.1419836
11170,12300,600,서울특별시,용산구,신계동,한강로제1동,19880423,99991231,37.5962736,127.1419836
11560,11500,560,서울특별시,영등포구,당산동5가,당산제2동,19880423,99991231,37.5962736,127.1419836
11170,12400,600,서울특별시,용산구,한강로1가,한강로제1동,19880423,99991231,37.5962736,127.1419836
11560,11600,560,서울특별시,영등포구,당산동6가,당산제2동,19880423,99991231,37.5962736,127.1419836
11560,11700,560,서울특별시,영등포구,당산동,당산제2동,19880423,99991231,37.5962736,127.1419836
11170,12500,610,서울특별시,용산구,한강로2가,한강로제2동,19880423,99991231,37.5962736,127.1419836
11470,10200,540,서울특별시,양천구,목동,목4동,19880423,99991231,37.5324073,126.8683621
11170,12600,610,서울특별시,용산구,용산동3가,한강로제2동,19880423,99991231,37.5962736,127.1419836
11470,10300,560,서울특별시,양천구,신월동,신월1동,19880423,99991231,37.529537149999996,126.83604414999999
11560,11800,570,서울특별시,영등포구,도림동,도림제1동,19880423,99991231,37.5962736,127.1419836
11560,11800,580,서울특별시,영등포구,도림동,도림제2동,19880423,99991231,37.5962736,127.1419836
11380,10400,560,서울특별시,은평구,갈현동,구산동,19880423,99991231,37.61424,126.91221
11560,11900,590,서울특별시,영등포구,문래동1가,문래제1동,19880423,99991231,37.5962736,127.1419836
11170,12700,610,서울특별시,용산구,용산동5가,한강로제2동,19880423,99991231,37.5962736,127.1419836
11350,0,0,서울특별시,노원구,노원구,,19880423,99991231,37.5962736,127.1419836
11500,10100,510,서울특별시,강서구,염창동,염창동,19880423,99991231,37.5573562,126.8699304
11200,10500,540,서울특별시,성동구,마장동,마장동,19880423,99991231,37.5708913,127.0381931
11170,0,0,서울특별시,용산구,용산구,,19880423,99991231,37.5962736,127.1419836
11380,0,0,서울특별시,은평구,은평구,,19880423,99991231,37.5962736,127.1419836
11500,0,0,서울특별시,강서구,강서구,,19880423,99991231,37.5512811,126.81937854694917
11740,11000,0,서울특별시,강동구,강일동,,19880423,99991231,37.5962736,127.1419836
11170,13600,700,서울특별시,용산구,보광동,보광동,19880423,99991231,37.5270966,127.0015525
11440,12400,710,서울특별시,마포구,연남동,연남동,19880423,99991231,37.56258,126.92196
11590,10200,530,서울특별시,동작구,상도동,상도제1동,19880423,99991231,37.5962736,127.1419836
11590,10300,530,서울특별시,동작구,상도1동,상도제1동,19880423,99991231,37.5962736,127.1419836
11170,10100,510,서울특별시,용산구,후암동,후암동,19880423,99991231,37.5487184,126.9781803
11530,10100,510,서울특별시,구로구,신도림동,신도림동,19880423,99991231,37.509787,126.8886328
11260,10400,620,서울특별시,중랑구,묵동,묵제1동,19880423,99991231,37.5962736,127.1419836
11560,0,0,서울특별시,영등포구,영등포구,,19880423,99991231,37.5962736,127.1419836
11140,16500,670,서울특별시,중구,황학동,황학동,19880423,99991231,37.56951105,127.01833522599486
11740,0,0,서울특별시,강동구,강동구,,19880423,99991231,37.5962736,127.1419836
11650,10700,560,서울특별시,서초구,반포동,반포제1동,19880423,99991231,37.5962736,127.1419836
11140,16600,520,서울특별시,중구,서소문동,소공동,19880423,99991231,37.5624338,126.9770097
11260,0,0,서울특별시,중랑구,중랑구,,19880423,99991231,37.5962736,127.1419836
11320,0,0,서울특별시,도봉구,도봉구,,19880423,99991231,37.5962736,127.1419836
11290,0,0,서울특별시,성북구,성북구,,19880423,99991231,37.5962736,127.1419836
11140,13800,570,서울특별시,중구,필동2가,필동,19880423,99991231,37.5585073,126.9969785
11440,12000,670,서울특별시,마포구,서교동,동교동,19880423,99991231,37.5571419,126.9261901
11440,0,0,서울특별시,마포구,마포구,,19880423,99991231,37.5962736,127.1419836
11560,12300,600,서울특별시,영등포구,문래동5가,문래제2동,19880423,99991231,37.5962736,127.1419836
11200,10800,580,서울특별시,성동구,응봉동,응봉동,19880423,99991231,37.553124,127.033396
11470,0,0,서울특별시,양천구,양천구,,19880423,99991231,37.5962736,127.1419836
11410,11700,0,서울특별시,서대문구,연희동,,19880423,99991231,37.5962736,127.1419836
11410,11800,0,서울특별시,서대문구,홍은동,,19880423,99991231,37.5962736,127.1419836
11410,11900,0,서울특별시,서대문구,북가좌동,,19880423,99991231,37.5962736,127.1419836
11410,12000,0,서울특별시,서대문구,남가좌동,,19880423,99991231,37.57663705,126.92106500393953
11440,10100,0,서울특별시,마포구,아현동,,19880423,99991231,37.5962736,127.1419836
11440,10200,0,서울특별시,마포구,공덕동,,19880423,99991231,37.5962736,127.1419836
11440,10300,0,서울특별시,마포구,신공덕동,,19880423,99991231,37.5962736,127.1419836
11440,10400,0,서울특별시,마포구,도화동,,19880423,99991231,37.5962736,127.1419836
11440,10500,0,서울특별시,마포구,용강동,,19880423,99991231,37.5962736,127.1419836
11440,10600,0,서울특별시,마포구,토정동,,19880423,99991231,37.5962736,127.1419836
11440,10700,0,서울특별시,마포구,마포동,,19880423,99991231,37.5962736,127.1419836
11440,10800,0,서울특별시,마포구,대흥동,,19880423,99991231,37.5962736,127.1419836
11440,10900,0,서울특별시,마포구,염리동,,19880423,99991231,37.5962736,127.1419836
11440,11400,0,서울특별시,마포구,창전동,,19880423,99991231,37.5962736,127.1419836
11440,11500,0,서울특별시,마포구,상수동,,19880423,99991231,37.5962736,127.1419836
11440,11600,0,서울특별시,마포구,하중동,,19880423,99991231,37.5962736,127.1419836
11440,11700,0,서울특별시,마포구,신정동,,19880423,99991231,37.5962736,127.1419836
11440,11800,0,서울특별시,마포구,당인동,,19880423,99991231,37.5962736,127.1419836
11440,12000,0,서울특별시,마포구,서교동,,19880423,99991231,37.5962736,127.1419836
11440,12100,0,서울특별시,마포구,동교동,,19880423,99991231,37.5962736,127.1419836
11440,12200,0,서울특별시,마포구,합정동,,19880423,99991231,37.5962736,127.1419836
11440,12300,0,서울특별시,마포구,망원동,,19880423,99991231,37.5962736,127.1419836
11440,12400,0,서울특별시,마포구,연남동,,19880423,99991231,37.56265955,126.9226107018927
11440,12500,0,서울특별시,마포구,성산동,,19880423,99991231,37.5962736,127.1419836
11470,10200,0,서울특별시,양천구,목동,,19880423,99991231,37.5962736,127.1419836
11470,10300,0,서울특별시,양천구,신월동,,19880423,99991231,37.5962736,127.1419836
11500,10100,0,서울특별시,강서구,염창동,,19880423,99991231,37.5962736,127.1419836
11500,10200,0,서울특별시,강서구,등촌동,,19880423,99991231,37.5962736,127.1419836
11500,10300,0,서울특별시,강서구,화곡동,,19880423,99991231,37.5962736,127.1419836
11500,10400,0,서울특별시,강서구,가양동,,19880423,99991231,37.5962736,127.1419836
11500,10500,0,서울특별시,강서구,마곡동,,19880423,99991231,37.5962736,127.1419836
11500,10600,0,서울특별시,강서구,내발산동,,19880423,99991231,37.5962736,127.1419836
11500,10700,0,서울특별시,강서구,외발산동,,19880423,99991231,37.5512811,126.81937854694917
11500,10800,0,서울특별시,강서구,공항동,,19880423,99991231,37.5962736,127.1419836
11500,10900,0,서울특별시,강서구,방화동,,19880423,99991231,37.5962736,127.1419836
11500,11000,0,서울특별시,강서구,개화동,,19880423,99991231,37.5962736,127.1419836
11500,11200,0,서울특별시,강서구,오곡동,,19880423,99991231,37.5962736,127.1419836
11500,11300,0,서울특별시,강서구,오쇠동,,19880423,99991231,37.5962736,127.1419836
11530,10100,0,서울특별시,구로구,신도림동,,19880423,99991231,37.5962736,127.1419836
11530,10200,0,서울특별시,구로구,구로동,,19880423,99991231,37.5962736,127.1419836
11530,10300,0,서울특별시,구로구,가리봉동,,19880423,99991231,37.5962736,127.1419836
11530,10600,0,서울특별시,구로구,고척동,,19880423,99991231,37.5962736,127.1419836
11530,10700,0,서울특별시,구로구,개봉동,,19880423,99991231,37.5962736,127.1419836
11530,10800,0,서울특별시,구로구,오류동,,19880423,99991231,37.5962736,127.1419836
11530,10900,0,서울특별시,구로구,궁동,,19880423,99991231,37.5962736,127.1419836
11530,11000,0,서울특별시,구로구,온수동,,19880423,99991231,37.5962736,127.1419836
11530,11100,0,서울특별시,구로구,천왕동,,19880423,99991231,37.5962736,127.1419836
11530,11200,0,서울특별시,구로구,항동,,19880423,99991231,37.5962736,127.1419836
11560,10100,0,서울특별시,영등포구,영등포동,,19880423,99991231,37.5962736,127.1419836
11560,10200,0,서울특별시,영등포구,영등포동1가,,19880423,99991231,37.5962736,127.1419836
11560,10300,0,서울특별시,영등포구,영등포동2가,,19880423,99991231,37.5962736,127.1419836
11560,10400,0,서울특별시,영등포구,영등포동3가,,19880423,99991231,37.5962736,127.1419836
11560,10500,0,서울특별시,영등포구,영등포동4가,,19880423,99991231,37.5962736,127.1419836
11410,11600,0,서울특별시,서대문구,창천동,,19880423,99991231,37.5962736,127.1419836
11440,12600,0,서울특별시,마포구,중동,,19880423,99991231,37.5962736,127.1419836
11440,12700,0,서울특별시,마포구,상암동,,19880423,99991231,37.5962736,127.1419836
11470,10100,0,서울특별시,양천구,신정동,,19880423,99991231,37.5962736,127.1419836
11440,11000,0,서울특별시,마포구,노고산동,,19880423,99991231,37.5962736,127.1419836
11440,11100,0,서울특별시,마포구,신수동,,19880423,99991231,37.5962736,127.1419836
11440,11200,0,서울특별시,마포구,현석동,,19880423,99991231,37.5962736,127.1419836
11440,11300,0,서울특별시,마포구,구수동,,19880423,99991231,37.5962736,127.1419836
11110,10100,0,서울특별시,종로구,청운동,,19880423,99991231,37.5962736,127.1419836
11110,10200,0,서울특별시,종로구,신교동,,19880423,99991231,37.5962736,127.1419836
11110,10300,0,서울특별시,종로구,궁정동,,19880423,99991231,37.5962736,127.1419836
11110,10400,0,서울특별시,종로구,효자동,,19880423,99991231,37.5962736,127.1419836
11110,10500,0,서울특별시,종로구,창성동,,19880423,99991231,37.5962736,127.1419836
11110,10600,0,서울특별시,종로구,통의동,,19880423,99991231,37.5962736,127.1419836
11110,10700,0,서울특별시,종로구,적선동,,19880423,99991231,37.5962736,127.1419836
11110,10800,0,서울특별시,종로구,통인동,,19880423,99991231,37.5962736,127.1419836
11110,10900,0,서울특별시,종로구,누상동,,19880423,99991231,37.5962736,127.1419836
11110,11000,0,서울특별시,종로구,누하동,,19880423,99991231,37.5962736,127.1419836
11110,11100,0,서울특별시,종로구,옥인동,,19880423,99991231,37.5962736,127.1419836
11110,11200,0,서울특별시,종로구,체부동,,19880423,99991231,37.5962736,127.1419836
11110,11300,0,서울특별시,종로구,필운동,,19880423,99991231,37.5962736,127.1419836
11110,11400,0,서울특별시,종로구,내자동,,19880423,99991231,37.5962736,127.1419836
11110,11500,0,서울특별시,종로구,사직동,,19880423,99991231,37.57024405,126.96724592977273
11110,11600,0,서울특별시,종로구,도렴동,,19880423,99991231,37.5962736,127.1419836
11110,11700,0,서울특별시,종로구,당주동,,19880423,99991231,37.5962736,127.1419836
11110,11800,0,서울특별시,종로구,내수동,,19880423,99991231,37.5962736,127.1419836
11110,11900,0,서울특별시,종로구,세종로,,19880423,99991231,37.5962736,127.1419836
11110,12000,0,서울특별시,종로구,신문로1가,,19880423,99991231,37.5962736,127.1419836
11110,12100,0,서울특별시,종로구,신문로2가,,19880423,99991231,37.57024405,126.96724592977273
11110,12200,0,서울특별시,종로구,청진동,,19880423,99991231,37.5962736,127.1419836
11110,12300,0,서울특별시,종로구,서린동,,19880423,99991231,37.5962736,127.1419836
11110,12400,0,서울특별시,종로구,수송동,,19880423,99991231,37.5962736,127.1419836
11110,12500,0,서울특별시,종로구,중학동,,19880423,99991231,37.5962736,127.1419836
11110,12600,0,서울특별시,종로구,종로1가,,19880423,99991231,37.5962736,127.1419836
11110,12700,0,서울특별시,종로구,공평동,,19880423,99991231,37.5962736,127.1419836
11110,12800,0,서울특별시,종로구,관훈동,,19880423,99991231,37.5962736,127.1419836
11110,12900,0,서울특별시,종로구,견지동,,19880423,99991231,37.5962736,127.1419836
11110,13000,0,서울특별시,종로구,와룡동,,19880423,99991231,37.5962736,127.1419836
11110,13100,0,서울특별시,종로구,권농동,,19880423,99991231,37.5962736,127.1419836
11110,13200,0,서울특별시,종로구,운니동,,19880423,99991231,37.5962736,127.1419836
11110,13300,0,서울특별시,종로구,익선동,,19880423,99991231,37.5962736,127.1419836
11110,13400,0,서울특별시,종로구,경운동,,19880423,99991231,37.5962736,127.1419836
11110,13500,0,서울특별시,종로구,관철동,,19880423,99991231,37.5962736,127.1419836
11110,13600,0,서울특별시,종로구,인사동,,19880423,99991231,37.5962736,127.1419836
11110,13700,0,서울특별시,종로구,낙원동,,19880423,99991231,37.5962736,127.1419836
11110,13800,0,서울특별시,종로구,종로2가,,19880423,99991231,37.5962736,127.1419836
11110,13900,0,서울특별시,종로구,팔판동,,19880423,99991231,37.5962736,127.1419836
11110,14000,0,서울특별시,종로구,삼청동,,19880423,99991231,37.5962736,127.1419836
11110,14100,0,서울특별시,종로구,안국동,,19880423,99991231,37.5962736,127.1419836
11110,14200,0,서울특별시,종로구,소격동,,19880423,99991231,37.5962736,127.1419836
11110,14300,0,서울특별시,종로구,화동,,19880423,99991231,37.5962736,127.1419836
11110,14400,0,서울특별시,종로구,사간동,,19880423,99991231,37.5962736,127.1419836
11110,14500,0,서울특별시,종로구,송현동,,19880423,99991231,37.5962736,127.1419836
11110,14600,0,서울특별시,종로구,가회동,,19880423,99991231,37.5962736,127.1419836
11110,14700,0,서울특별시,종로구,재동,,19880423,99991231,37.5962736,127.1419836
11110,14800,0,서울특별시,종로구,계동,,19880423,99991231,37.5962736,127.1419836
11110,14900,0,서울특별시,종로구,원서동,,19880423,99991231,37.5962736,127.1419836
11110,15000,0,서울특별시,종로구,훈정동,,19880423,99991231,37.5962736,127.1419836
11110,15100,0,서울특별시,종로구,묘동,,19880423,99991231,37.5962736,127.1419836
11110,15200,0,서울특별시,종로구,봉익동,,19880423,99991231,37.5962736,127.1419836
11110,15300,0,서울특별시,종로구,돈의동,,19880423,99991231,37.5962736,127.1419836
11110,15400,0,서울특별시,종로구,장사동,,19880423,99991231,37.5962736,127.1419836
11110,15500,0,서울특별시,종로구,관수동,,19880423,99991231,37.5962736,127.1419836
11110,15600,0,서울특별시,종로구,종로3가,,19880423,99991231,37.5962736,127.1419836
11110,15700,0,서울특별시,종로구,인의동,,19880423,99991231,37.5962736,127.1419836
11110,15800,0,서울특별시,종로구,예지동,,19880423,99991231,37.5962736,127.1419836
11110,15900,0,서울특별시,종로구,원남동,,19880423,99991231,37.57538,126.99723
11110,16000,0,서울특별시,종로구,연지동,,19880423,99991231,37.5962736,127.1419836
11110,16100,0,서울특별시,종로구,종로4가,,19880423,99991231,37.5962736,127.1419836
11110,16200,0,서울특별시,종로구,효제동,,19880423,99991231,37.5962736,127.1419836
11110,16300,0,서울특별시,종로구,종로5가,,19880423,99991231,37.5962736,127.1419836
11110,16400,0,서울특별시,종로구,종로6가,,19880423,99991231,37.5962736,127.1419836
11110,16500,0,서울특별시,종로구,이화동,,19880423,99991231,37.5962736,127.1419836
11110,16600,0,서울특별시,종로구,연건동,,19880423,99991231,37.5962736,127.1419836
11110,16700,0,서울특별시,종로구,충신동,,19880423,99991231,37.5962736,127.1419836
11110,16800,0,서울특별시,종로구,동숭동,,19880423,99991231,37.5962736,127.1419836
11110,16900,0,서울특별시,종로구,혜화동,,19880423,99991231,37.5962736,127.1419836
11110,17000,0,서울특별시,종로구,명륜1가,,19880423,99991231,37.5962736,127.1419836
11110,17100,0,서울특별시,종로구,명륜2가,,19880423,99991231,37.5962736,127.1419836
11110,17200,0,서울특별시,종로구,명륜4가,,19880423,99991231,37.5962736,127.1419836
11110,17300,0,서울특별시,종로구,명륜3가,,19880423,99991231,37.5962736,127.1419836
11110,17400,0,서울특별시,종로구,창신동,,19880423,99991231,37.5962736,127.1419836
11110,17500,0,서울특별시,종로구,숭인동,,19880423,99991231,37.5962736,127.1419836
11110,17600,0,서울특별시,종로구,교남동,,19880423,99991231,37.5716654,126.96339035786244
11650,10100,0,서울특별시,서초구,방배동,,19880423,99991231,37.4716294,126.9980705
11650,10200,0,서울특별시,서초구,양재동,,19880423,99991231,37.5962736,127.1419836
11650,10300,0,서울특별시,서초구,우면동,,19880423,99991231,37.5962736,127.1419836
11650,10400,0,서울특별시,서초구,원지동,,19880423,99991231,37.5962736,127.1419836
11650,10600,0,서울특별시,서초구,잠원동,,19880423,99991231,37.5962736,127.1419836
11650,10700,0,서울특별시,서초구,반포동,,19880423,99991231,37.5962736,127.1419836
