노선명,역명,lat,lng,line,name,code,index,승차총승객수,하차총승객수,next_column,총승객수
1호선,동대문,37.57142,127.009745,01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선,동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문동대문,4650.0,606933465,352627,343848,606933765,696475
1호선,동묘앞,37.572627,127.016429,01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선,동묘앞동묘앞동묘앞동묘앞동묘앞동묘앞동묘앞동묘앞동묘앞동묘앞동묘앞동묘앞동묘앞동묘앞동묘앞동묘앞동묘앞동묘앞동묘앞동묘앞동묘앞동묘앞동묘앞동묘앞동묘앞동묘앞동묘앞동묘앞동묘앞동묘앞,4770.0,606933465,295084,301924,606933765,597008
1호선,서울역,37.554648,126.972559,01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선,서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역서울역,4500.0,606933465,1664344,1589985,606933765,3254329
1호선,시청,37.564718,126.977108,01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선,시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청,4530.0,606933465,810831,807665,606933765,1618496
1호선,신설동,37.575297,127.025087,01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선,신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동,4680.0,606933465,416056,401540,606933765,817596
1호선,제기동,37.578103,127.034893,01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선,제기동제기동제기동제기동제기동제기동제기동제기동제기동제기동제기동제기동제기동제기동제기동제기동제기동제기동제기동제기동제기동제기동제기동제기동제기동제기동제기동제기동제기동제기동,4710.0,606933465,499729,506404,606933765,1006133
1호선,종각,37.570161,126.982923,01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선,종각종각종각종각종각종각종각종각종각종각종각종각종각종각종각종각종각종각종각종각종각종각종각종각종각종각종각종각종각종각,4560.0,606933465,1132186,1102557,606933765,2234743
1호선,종로3가,37.571607,126.991806,01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선,종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가종로3가,4590.0,606933465,765199,702923,606933765,1468122
1호선,종로5가,37.570926,127.001849,01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선,종로5가종로5가종로5가종로5가종로5가종로5가종로5가종로5가종로5가종로5가종로5가종로5가종로5가종로5가종로5가종로5가종로5가종로5가종로5가종로5가종로5가종로5가종로5가종로5가종로5가종로5가종로5가종로5가종로5가종로5가,4620.0,606933465,749229,731417,606933765,1480646
1호선,청량리,37.580178,127.046835,01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선,청량리청량리청량리청량리청량리청량리청량리청량리청량리청량리청량리청량리청량리청량리청량리청량리청량리청량리청량리청량리청량리청량리청량리청량리청량리청량리청량리청량리청량리청량리,4740.0,606933465,651891,644215,606933765,1296106
2호선,강남,37.497175,127.027926,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,강남강남강남강남강남강남강남강남강남강남강남강남강남강남강남강남강남강남강남강남강남강남강남강남강남강남강남강남강남강남,6660.0,606933465,2289258,2216682,606933765,4505940
2호선,강변,37.535095,127.094681,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,강변강변강변강변강변강변강변강변강변강변강변강변강변강변강변강변강변강변강변강변강변강변강변강변강변강변강변강변강변강변,6420.0,606933465,948754,900967,606933765,1849721
2호선,건대입구,37.540693,127.07023,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,건대입구건대입구건대입구건대입구건대입구건대입구건대입구건대입구건대입구건대입구건대입구건대입구건대입구건대입구건대입구건대입구건대입구건대입구건대입구건대입구건대입구건대입구건대입구건대입구건대입구건대입구건대입구건대입구건대입구건대입구,6360.0,606933465,1097577,1160999,606933765,2258576
2호선,교대,37.493415,127.01408,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,교대교대교대교대교대교대교대교대교대교대교대교대교대교대교대교대교대교대교대교대교대교대교대교대교대교대교대교대교대교대,6690.0,606933465,885647,1069605,606933765,1955252
2호선,구로디지털단지,37.485266,126.901401,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,구로디지털단지구로디지털단지구로디지털단지구로디지털단지구로디지털단지구로디지털단지구로디지털단지구로디지털단지구로디지털단지구로디지털단지구로디지털단지구로디지털단지구로디지털단지구로디지털단지구로디지털단지구로디지털단지구로디지털단지구로디지털단지구로디지털단지구로디지털단지구로디지털단지구로디지털단지구로디지털단지구로디지털단지구로디지털단지구로디지털단지구로디지털단지구로디지털단지구로디지털단지구로디지털단지,6960.0,606933465,1660368,1639043,606933765,3299411
2호선,구의,37.537077,127.085916,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,구의구의구의구의구의구의구의구의구의구의구의구의구의구의구의구의구의구의구의구의구의구의구의구의구의구의구의구의구의구의,6390.0,606933465,729153,708881,606933765,1438034
2호선,낙성대,37.47693,126.963693,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,낙성대낙성대낙성대낙성대낙성대낙성대낙성대낙성대낙성대낙성대낙성대낙성대낙성대낙성대낙성대낙성대낙성대낙성대낙성대낙성대낙성대낙성대낙성대낙성대낙성대낙성대낙성대낙성대낙성대낙성대,6810.0,606933465,818993,794745,606933765,1613738
2호선,당산,37.53438,126.902281,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,당산당산당산당산당산당산당산당산당산당산당산당산당산당산당산당산당산당산당산당산당산당산당산당산당산당산당산당산당산당산,7110.0,606933465,532085,621565,606933765,1153650
2호선,대림,37.49297,126.895801,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,대림대림대림대림대림대림대림대림대림대림대림대림대림대림대림대림대림대림대림대림대림대림대림대림대림대림대림대림대림대림,6990.0,606933465,719164,736503,606933765,1455667
2호선,도림천,37.514287,126.882768,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,도림천도림천도림천도림천도림천도림천도림천도림천도림천도림천도림천도림천도림천도림천도림천도림천도림천도림천도림천도림천도림천도림천도림천도림천도림천도림천도림천도림천도림천도림천,7410.0,606933465,35987,38650,606933765,74637
2호선,동대문역사문화공원,37.565138,127.007896,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원동대문역사문화공원,6150.0,606933465,436572,505300,606933765,941872
2호선,뚝섬,37.547184,127.047367,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,뚝섬뚝섬뚝섬뚝섬뚝섬뚝섬뚝섬뚝섬뚝섬뚝섬뚝섬뚝섬뚝섬뚝섬뚝섬뚝섬뚝섬뚝섬뚝섬뚝섬뚝섬뚝섬뚝섬뚝섬뚝섬뚝섬뚝섬뚝섬뚝섬뚝섬,6300.0,606933465,711164,742373,606933765,1453537
2호선,문래,37.517933,126.89476,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,문래문래문래문래문래문래문래문래문래문래문래문래문래문래문래문래문래문래문래문래문래문래문래문래문래문래문래문래문래문래,7050.0,606933465,646923,663328,606933765,1310251
2호선,방배,37.481426,126.997596,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,방배방배방배방배방배방배방배방배방배방배방배방배방배방배방배방배방배방배방배방배방배방배방배방배방배방배방배방배방배방배,6750.0,606933465,523796,542577,606933765,1066373
2호선,봉천,37.482362,126.941892,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,봉천봉천봉천봉천봉천봉천봉천봉천봉천봉천봉천봉천봉천봉천봉천봉천봉천봉천봉천봉천봉천봉천봉천봉천봉천봉천봉천봉천봉천봉천,6870.0,606933465,705433,658306,606933765,1363739
2호선,사당,37.47653,126.981685,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당사당,6780.0,606933465,1190820,1293077,606933765,2483897
2호선,삼성,37.508844,127.06316,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,삼성삼성삼성삼성삼성삼성삼성삼성삼성삼성삼성삼성삼성삼성삼성삼성삼성삼성삼성삼성삼성삼성삼성삼성삼성삼성삼성삼성삼성삼성,6570.0,606933465,1644818,1658791,606933765,3303609
2호선,상왕십리,37.564354,127.029354,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,상왕십리상왕십리상왕십리상왕십리상왕십리상왕십리상왕십리상왕십리상왕십리상왕십리상왕십리상왕십리상왕십리상왕십리상왕십리상왕십리상왕십리상왕십리상왕십리상왕십리상왕십리상왕십리상왕십리상왕십리상왕십리상왕십리상왕십리상왕십리상왕십리상왕십리,6210.0,606933465,426132,414702,606933765,840834
2호선,서울대입구,37.481247,126.952739,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,서울대입구서울대입구서울대입구서울대입구서울대입구서울대입구서울대입구서울대입구서울대입구서울대입구서울대입구서울대입구서울대입구서울대입구서울대입구서울대입구서울대입구서울대입구서울대입구서울대입구서울대입구서울대입구서울대입구서울대입구서울대입구서울대입구서울대입구서울대입구서울대입구서울대입구,6840.0,606933465,1377512,1334712,606933765,2712224
2호선,서초,37.491897,127.007917,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,서초서초서초서초서초서초서초서초서초서초서초서초서초서초서초서초서초서초서초서초서초서초서초서초서초서초서초서초서초서초,6720.0,606933465,662310,636204,606933765,1298514
2호선,선릉,37.504503,127.049008,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,선릉선릉선릉선릉선릉선릉선릉선릉선릉선릉선릉선릉선릉선릉선릉선릉선릉선릉선릉선릉선릉선릉선릉선릉선릉선릉선릉선릉선릉선릉,6600.0,606933465,1605957,1415484,606933765,3021441
2호선,성수,37.544581,127.055961,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,성수성수성수성수성수성수성수성수성수성수성수성수성수성수성수성수성수성수성수성수성수성수성수성수성수성수성수성수성수성수,6330.0,606933465,1193677,1306544,606933765,2500221
2호선,시청,37.564718,126.977108,01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선,시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청시청,4530.0,606933465,771435,720546,606933765,1491981
2호선,신답,37.57004,127.046481,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,신답신답신답신답신답신답신답신답신답신답신답신답신답신답신답신답신답신답신답신답신답신답신답신답신답신답신답신답신답신답,7350.0,606933465,48244,53591,606933765,101835
2호선,신당,37.565972,127.01782,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,신당신당신당신당신당신당신당신당신당신당신당신당신당신당신당신당신당신당신당신당신당신당신당신당신당신당신당신당신당신당,6180.0,606933465,435395,455643,606933765,891038
2호선,신대방,37.487462,126.913149,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,신대방신대방신대방신대방신대방신대방신대방신대방신대방신대방신대방신대방신대방신대방신대방신대방신대방신대방신대방신대방신대방신대방신대방신대방신대방신대방신대방신대방신대방신대방,6930.0,606933465,756668,731897,606933765,1488565
2호선,신도림,37.508725,126.891295,01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선,신도림신도림신도림신도림신도림신도림신도림신도림신도림신도림신도림신도림신도림신도림신도림신도림신도림신도림신도림신도림신도림신도림신도림신도림신도림신도림신도림신도림신도림신도림,30210.0,606933465,1493645,1469351,606933765,2962996
2호선,신림,37.484201,126.929715,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,신림신림신림신림신림신림신림신림신림신림신림신림신림신림신림신림신림신림신림신림신림신림신림신림신림신림신림신림신림신림,6900.0,606933465,1616947,1543860,606933765,3160807
2호선,신설동,37.575297,127.025087,01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선01호선,신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동신설동,4680.0,606933465,112375,110266,606933765,222641
2호선,신정네거리,37.520074,126.852912,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,신정네거리신정네거리신정네거리신정네거리신정네거리신정네거리신정네거리신정네거리신정네거리신정네거리신정네거리신정네거리신정네거리신정네거리신정네거리신정네거리신정네거리신정네거리신정네거리신정네거리신정네거리신정네거리신정네거리신정네거리신정네거리신정네거리신정네거리신정네거리신정네거리신정네거리,7470.0,606933465,303920,313216,606933765,617136
2호선,신촌,37.555134,126.936893,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,신촌신촌신촌신촌신촌신촌신촌신촌신촌신촌신촌신촌신촌신촌신촌신촌신촌신촌신촌신촌신촌신촌신촌신촌신촌신촌신촌신촌신촌신촌,7200.0,606933465,1189583,1216114,606933765,2405697
2호선,아현,37.557345,126.956141,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,아현아현아현아현아현아현아현아현아현아현아현아현아현아현아현아현아현아현아현아현아현아현아현아현아현아현아현아현아현아현,7260.0,606933465,327446,305492,606933765,632938
2호선,양천구청,37.512398,126.865819,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,양천구청양천구청양천구청양천구청양천구청양천구청양천구청양천구청양천구청양천구청양천구청양천구청양천구청양천구청양천구청양천구청양천구청양천구청양천구청양천구청양천구청양천구청양천구청양천구청양천구청양천구청양천구청양천구청양천구청양천구청,7440.0,606933465,204049,215175,606933765,419224
2호선,역삼,37.500622,127.036456,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,역삼역삼역삼역삼역삼역삼역삼역삼역삼역삼역삼역삼역삼역삼역삼역삼역삼역삼역삼역삼역삼역삼역삼역삼역삼역삼역삼역삼역삼역삼,6630.0,606933465,1433082,1622808,606933765,3055890
2호선,영등포구청,37.52497,126.895951,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,영등포구청영등포구청영등포구청영등포구청영등포구청영등포구청영등포구청영등포구청영등포구청영등포구청영등포구청영등포구청영등포구청영등포구청영등포구청영등포구청영등포구청영등포구청영등포구청영등포구청영등포구청영등포구청영등포구청영등포구청영등포구청영등포구청영등포구청영등포구청영등포구청영등포구청,7080.0,606933465,630750,647986,606933765,1278736
2호선,왕십리,37.561533,127.037732,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,왕십리왕십리왕십리왕십리왕십리왕십리왕십리왕십리왕십리왕십리왕십리왕십리왕십리왕십리왕십리왕십리왕십리왕십리왕십리왕십리왕십리왕십리왕십리왕십리왕십리왕십리왕십리왕십리왕십리왕십리,6240.0,606933465,483983,424329,606933765,908312
2호선,용답,37.561904,127.050899,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,용답용답용답용답용답용답용답용답용답용답용답용답용답용답용답용답용답용답용답용답용답용답용답용답용답용답용답용답용답용답,7320.0,606933465,90404,91245,606933765,181649
2호선,용두,37.574028,127.038091,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,용두용두용두용두용두용두용두용두용두용두용두용두용두용두용두용두용두용두용두용두용두용두용두용두용두용두용두용두용두용두,7500.0,606933465,73486,73073,606933765,146559
2호선,을지로3가,37.566295,126.99191,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가을지로3가,6090.0,606933465,728229,715986,606933765,1444215
2호선,을지로4가,37.566941,126.998079,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,을지로4가을지로4가을지로4가을지로4가을지로4가을지로4가을지로4가을지로4가을지로4가을지로4가을지로4가을지로4가을지로4가을지로4가을지로4가을지로4가을지로4가을지로4가을지로4가을지로4가을지로4가을지로4가을지로4가을지로4가을지로4가을지로4가을지로4가을지로4가을지로4가을지로4가,6120.0,606933465,413345,418570,606933765,831915
2호선,을지로입구,37.566014,126.982618,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,을지로입구을지로입구을지로입구을지로입구을지로입구을지로입구을지로입구을지로입구을지로입구을지로입구을지로입구을지로입구을지로입구을지로입구을지로입구을지로입구을지로입구을지로입구을지로입구을지로입구을지로입구을지로입구을지로입구을지로입구을지로입구을지로입구을지로입구을지로입구을지로입구을지로입구,6060.0,606933465,1442890,1474418,606933765,2917308
2호선,이대,37.556733,126.946013,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,이대이대이대이대이대이대이대이대이대이대이대이대이대이대이대이대이대이대이대이대이대이대이대이대이대이대이대이대이대이대,7230.0,606933465,524028,574836,606933765,1098864
2호선,잠실,37.51395,127.102234,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,잠실잠실잠실잠실잠실잠실잠실잠실잠실잠실잠실잠실잠실잠실잠실잠실잠실잠실잠실잠실잠실잠실잠실잠실잠실잠실잠실잠실잠실잠실,6480.0,606933465,2363235,2361900,606933765,4725135
2호선,잠실나루,37.520733,127.10379,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,잠실나루잠실나루잠실나루잠실나루잠실나루잠실나루잠실나루잠실나루잠실나루잠실나루잠실나루잠실나루잠실나루잠실나루잠실나루잠실나루잠실나루잠실나루잠실나루잠실나루잠실나루잠실나루잠실나루잠실나루잠실나루잠실나루잠실나루잠실나루잠실나루잠실나루,6450.0,606933465,446797,435024,606933765,881821
2호선,잠실새내,37.511687,127.086162,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,잠실새내잠실새내잠실새내잠실새내잠실새내잠실새내잠실새내잠실새내잠실새내잠실새내잠실새내잠실새내잠실새내잠실새내잠실새내잠실새내잠실새내잠실새내잠실새내잠실새내잠실새내잠실새내잠실새내잠실새내잠실새내잠실새내잠실새내잠실새내잠실새내잠실새내,6510.0,606933465,694141,689953,606933765,1384094
2호선,종합운동장,37.510997,127.073642,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,종합운동장종합운동장종합운동장종합운동장종합운동장종합운동장종합운동장종합운동장종합운동장종합운동장종합운동장종합운동장종합운동장종합운동장종합운동장종합운동장종합운동장종합운동장종합운동장종합운동장종합운동장종합운동장종합운동장종합운동장종합운동장종합운동장종합운동장종합운동장종합운동장종합운동장,6540.0,606933465,336624,373191,606933765,709815
2호선,충정로,37.559973,126.963672,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,충정로충정로충정로충정로충정로충정로충정로충정로충정로충정로충정로충정로충정로충정로충정로충정로충정로충정로충정로충정로충정로충정로충정로충정로충정로충정로충정로충정로충정로충정로,7290.0,606933465,300446,319076,606933765,619522
2호선,한양대,37.555273,127.043655,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,한양대한양대한양대한양대한양대한양대한양대한양대한양대한양대한양대한양대한양대한양대한양대한양대한양대한양대한양대한양대한양대한양대한양대한양대한양대한양대한양대한양대한양대한양대,6270.0,606933465,392934,431323,606933765,824257
2호선,합정,37.549463,126.913739,02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선02호선,합정합정합정합정합정합정합정합정합정합정합정합정합정합정합정합정합정합정합정합정합정합정합정합정합정합정합정합정합정합정,7140.0,606933465,982364,1067984,606933765,2050348
