line,name,code,lat,lng,index,노선명,역명,승차총승객수,하차총승객수,next_column,총승객수
07호선,장승배기,2742.0,37.504898,126.93915,20231101,7호선,장승배기,10252,9937,20231104,20189
07호선,신대방삼거리,2743.0,37.499701,126.928276,20231101,7호선,신대방삼거리,16464,15708,20231104,32172
07호선,보라매,2744.0,37.499872,126.920428,20231101,7호선,보라매,7447,7816,20231104,15263
07호선,신풍,2745.0,37.50008,126.90993,20231101,7호선,신풍,12413,11604,20231104,24017
02호선,대림,233.0,37.49297,126.895801,20231101,7호선,대림,8821,8782,20231104,17603
07호선,남구로,2747.0,37.486056,126.887249,20231101,7호선,남구로,17020,17894,20231104,34914
01호선,가산디지털단지,1702.0,37.481072,126.882343,20231101,7호선,가산디지털단지,50391,51059,20231104,101450
07호선,철산,2749.0,37.47605,126.867911,20231101,7호선,철산,23300,23584,20231104,46884
07호선,광명사거리,2750.0,37.479252,126.854876,20231101,7호선,광명사거리,21745,21343,20231104,43088
07호선,천왕,2751.0,37.486637,126.838713,20231101,7호선,천왕,13089,12410,20231104,25499
01호선,온수,1821.0,37.492258,126.823388,20231101,7호선,온수,11744,10666,20231104,22410
08호선,암사,2811.0,37.55021,127.127562,20231101,8호선,암사,20605,18042,20231104,38647
05호선,천호,2548.0,37.538397,127.123572,20231101,8호선,천호,15701,17980,20231104,33681
08호선,강동구청,2813.0,37.530341,127.120508,20231101,8호선,강동구청,11542,11865,20231104,23407
08호선,몽촌토성,2814.0,37.517409,127.112359,20231101,8호선,몽촌토성,7460,7445,20231104,14905
02호선,잠실,216.0,37.51395,127.102234,20231101,8호선,잠실,15822,18982,20231104,34804
08호선,석촌,2816.0,37.505431,127.106979,20231101,8호선,석촌,8527,9733,20231104,18260
08호선,송파,2817.0,37.499703,127.112183,20231101,8호선,송파,10511,10050,20231104,20561
03호선,가락시장,340.0,37.492522,127.118234,20231101,8호선,가락시장,8516,9430,20231104,17946
08호선,문정,2819.0,37.485855,127.1225,20231101,8호선,문정,24314,25465,20231104,49779
08호선,장지,2820.0,37.478703,127.126191,20231101,8호선,장지,18701,17157,20231104,35858
경의선,신원,1213.0,37.525545,127.372921,20231101,중앙선,신원,199,172,20231104,371
08호선,복정,2821.0,37.470047,127.126662,20231101,8호선,복정,10698,9093,20231104,19791
08호선,산성,2822.0,37.457122,127.149908,20231101,8호선,산성,5819,5841,20231104,11660
08호선,남한산성입구,2823.0,37.451535,127.159816,20231101,8호선,남한산성입구,16333,14973,20231104,31306
05호선,양평,2523.0,37.525648,126.885778,20231101,중앙선,양평,3083,3230,20231104,6313
08호선,신흥,2825.0,37.440918,127.147564,20231101,8호선,신흥,5372,5650,20231104,11022
08호선,수진,2826.0,37.437428,127.140722,20231101,8호선,수진,5877,5614,20231104,11491
08호선,모란,2827.0,37.43213,127.129087,20231101,8호선,모란,4743,3649,20231104,8392
nan,남위례,,37.4627715,127.1392162,20231101,8호선,남위례,8223,8340,20231104,16563
09호선,개화,4101.0,37.578608,126.798153,20231101,9호선,개화,3277,2163,20231104,5440
05호선,김포공항,2513.0,37.562434,126.801058,20231101,9호선,김포공항,6675,9996,20231104,16671
09호선,공항시장,4103.0,37.563726,126.810678,20231101,9호선,공항시장,3127,3384,20231104,6511
09호선,신방화,4104.0,37.567532,126.816601,20231101,9호선,신방화,7591,7440,20231104,15031
09호선,마곡나루,4105.0,37.567336,126.829497,20231101,9호선,마곡나루,14802,14605,20231104,29407
09호선,양천향교,4106.0,37.568381,126.841333,20231101,9호선,양천향교,11154,11253,20231104,22407
09호선,가양,4107.0,37.561391,126.854456,20231101,9호선,가양,24374,23853,20231104,48227
09호선,증미,4108.0,37.557402,126.861939,20231101,9호선,증미,8881,8560,20231104,17441
09호선,등촌,4109.0,37.550632,126.865689,20231101,9호선,등촌,13222,12624,20231104,25846
09호선,염창,4110.0,37.546936,126.874916,20231101,9호선,염창,19730,19153,20231104,38883
09호선,신목동,4111.0,37.544277,126.88308,20231101,9호선,신목동,5155,4430,20231104,9585
09호선,선유도,4112.0,37.53802,126.893525,20231101,9호선,선유도,10176,9646,20231104,19822
02호선,당산,237.0,37.53438,126.902281,20231101,9호선,당산,20964,20892,20231104,41856
09호선,국회의사당,4114.0,37.528105,126.917874,20231101,9호선,국회의사당,19067,19795,20231104,38862
05호선,여의도,2527.0,37.521624,126.924191,20231101,9호선,여의도,32411,31553,20231104,63964
09호선,샛강,4116.0,37.517274,126.928422,20231101,9호선,샛강,7188,7358,20231104,14546
01호선,노량진,1004.0,37.514219,126.942454,20231101,9호선,노량진,27998,27252,20231104,55250
09호선,노들,4118.0,37.512887,126.953222,20231101,9호선,노들,5155,4183,20231104,9338
09호선,흑석,4119.0,37.50877,126.963708,20231101,9호선,흑석,11338,11460,20231104,22798
04호선,동작,431.0,37.502971,126.979306,20231101,9호선,동작,1938,1590,20231104,3528
09호선,구반포,4121.0,37.501364,126.987332,20231101,9호선,구반포,1239,1297,20231104,2536
09호선,신반포,4122.0,37.503415,126.995925,20231101,9호선,신반포,4667,4405,20231104,9072
03호선,고속터미널,329.0,37.50481,127.004943,20231101,9호선,고속터미널,14067,18765,20231104,32832
09호선,사평,4124.0,37.504206,127.015259,20231101,9호선,사평,4444,4218,20231104,8662
09호선,신논현,4125.0,37.504598,127.02506,20231101,9호선,신논현,31651,31017,20231104,62668
09호선,언주,4126.0,37.507287,127.033868,20231101,9호선2~3단계,언주,12603,12756,20231104,25359
09호선,선정릉,4127.0,37.51098,127.043593,20231101,9호선2~3단계,선정릉,11519,12241,20231104,23760
09호선,삼성중앙,4128.0,37.513011,127.053282,20231101,9호선2~3단계,삼성중앙,8603,8925,20231104,17528
09호선,봉은사,4129.0,37.514219,127.060245,20231101,9호선2~3단계,봉은사,22904,23333,20231104,46237
02호선,종합운동장,218.0,37.510997,127.073642,20231101,9호선2~3단계,종합운동장,4971,4978,20231104,9949
nan,삼전,,37.5038909,127.0888735,20231101,9호선2~3단계,삼전,8234,7637,20231104,15871
nan,석촌고분,,37.5022255,127.0971581,20231101,9호선2~3단계,석촌고분,7437,7205,20231104,14642
08호선,석촌,2816.0,37.505431,127.106979,20231101,9호선2~3단계,석촌,9886,9078,20231104,18964
nan,송파나루,,37.5096527,127.1130858,20231101,9호선2~3단계,송파나루,5540,5874,20231104,11414
nan,한성백제,,37.5160723,127.1159623,20231101,9호선2~3단계,한성백제,3220,2925,20231104,6145
05호선,올림픽공원,2556.0,37.516078,127.130848,20231101,9호선2~3단계,올림픽공원,7666,8062,20231104,15728
nan,둔촌오륜,,37.518969,127.1400994,20231101,9호선2~3단계,둔촌오륜,1224,1228,20231104,2452
nan,중앙보훈병원,,37.5278816,127.147624,20231101,9호선2~3단계,중앙보훈병원,13509,11916,20231104,25425
경강선,판교,1501.0,37.394761,127.111217,20231101,경강선,판교,6586,6428,20231104,13014
경강선,이매,1502.0,37.396104,127.12827,20231101,경강선,이매,1331,1150,20231104,2481
경강선,삼동,1503.0,37.409522,127.20336,20231101,경강선,삼동,2823,2737,20231104,5560
경강선,경기광주,1504.0,37.399907,126.630347,20231101,경강선,경기광주,8842,8199,20231104,17041
경강선,초월,1505.0,37.374419,127.299,20231101,경강선,초월,3936,3736,20231104,7672
경강선,곤지암,1506.0,37.351315,127.34674,20231101,경강선,곤지암,3113,2906,20231104,6019
경강선,신둔도예촌,1507.0,37.317185,127.40476,20231101,경강선,신둔도예촌,1642,1502,20231104,3144
경강선,이천,1508.0,37.265579,127.44226,20231101,경강선,이천,2748,2917,20231104,5665
경강선,부발,1509.0,37.260192,127.490277,20231101,경강선,부발,2448,2357,20231104,4805
경강선,세종대왕릉,1510.0,37.295309,127.570938,20231101,경강선,세종대왕릉,368,366,20231104,734
경강선,여주,1511.0,37.282701,127.628607,20231101,경강선,여주,2900,3008,20231104,5908
01호선,서울역,150.0,37.554648,126.972559,20231101,경부선,서울역,7610,2649,20231104,10259
01호선,남영,1002.0,37.541021,126.9713,20231101,경부선,남영,11514,12160,20231104,23674
01호선,용산,1003.0,37.529849,126.964561,20231101,경부선,용산,37676,38845,20231104,76521
01호선,노량진,1004.0,37.514219,126.942454,20231101,경부선,노량진,9473,9363,20231104,18836
01호선,대방,1005.0,37.513342,126.926382,20231101,경부선,대방,11932,13211,20231104,25143
01호선,영등포,1006.0,37.515504,126.907628,20231101,경부선,영등포,39485,40848,20231104,80333
01호선,신도림,1007.0,37.508725,126.891295,20231101,경부선,신도림,4457,4607,20231104,9064
01호선,신길,1032.0,37.517122,126.917169,20231101,경부선,신길,9931,8512,20231104,18443
01호선,구로,1701.0,37.503039,126.881966,20231101,경부선,구로,19362,19707,20231104,39069
01호선,가산디지털단지,1702.0,37.481072,126.882343,20231101,경부선,가산디지털단지,19967,22511,20231104,42478
01호선,금천구청,1703.0,37.455626,126.89398,20231101,경부선,금천구청,12733,12689,20231104,25422
01호선,석수,1704.0,37.435047,126.902295,20231101,경부선,석수,10230,9270,20231104,19500
01호선,관악,1705.0,37.419232,126.908706,20231101,경부선,관악,8433,7962,20231104,16395
01호선,안양,1706.0,37.401592,126.922874,20231101,경부선,안양,28766,29150,20231104,57916
01호선,명학,1707.0,37.384653,126.935433,20231101,경부선,명학,11159,10956,20231104,22115
01호선,금정,1708.0,37.372221,126.943429,20231101,경부선,금정,30871,31269,20231104,62140
01호선,군포,1709.0,37.35356,126.948462,20231101,경부선,군포,8433,8212,20231104,16645
01호선,의왕,1710.0,37.320852,126.948217,20231101,경부선,의왕,10234,10237,20231104,20471
01호선,성균관대,1711.0,37.300349,126.97075,20231101,경부선,성균관대,17793,17573,20231104,35366
01호선,화서,1712.0,37.283862,126.989627,20231101,경부선,화서,9710,9364,20231104,19074
01호선,수원,1713.0,37.265974,126.999874,20231101,경부선,수원,37752,40053,20231104,77805
01호선,독산,1714.0,37.466613,126.889249,20231101,경부선,독산,20455,21151,20231104,41606
01호선,세류,1715.0,37.245025,127.013222,20231101,경부선,세류,3688,3535,20231104,7223
01호선,병점,1716.0,37.207503,127.032731,20231101,경부선,병점,17939,17618,20231104,35557
01호선,세마,1717.0,37.187533,127.04318,20231101,경부선,세마,3453,3346,20231104,6799
01호선,오산대,1718.0,37.168953,127.063197,20231101,경부선,오산대,4611,4284,20231104,8895
01호선,오산,1719.0,37.145885,127.06672,20231101,경부선,오산,10878,11036,20231104,21914
01호선,진위,1720.0,37.109447,127.062278,20231101,경부선,진위,2021,1877,20231104,3898
01호선,송탄,1721.0,37.075696,127.054301,20231101,경부선,송탄,4723,4549,20231104,9272
01호선,서정리,1722.0,37.056496,127.052819,20231101,경부선,서정리,9524,8725,20231104,18249
nan,평택지제,,37.0186639,127.0708951,20231101,경부선,평택지제,4746,4602,20231104,9348
01호선,평택,1724.0,36.990726,127.085159,20231101,경부선,평택,13736,13880,20231104,27616
01호선,성환,1725.0,36.916076,127.126964,20231101,경부선,성환,7605,7273,20231104,14878
01호선,직산,1726.0,36.870593,127.143904,20231101,경부선,직산,1032,961,20231104,1993
01호선,두정,1727.0,36.833705,127.14896,20231101,경부선,두정,8414,8584,20231104,16998
01호선,천안,1728.0,36.810005,127.146826,20231101,경부선,천안,7009,6965,20231104,13974
01호선,당정,1729.0,37.344285,126.948345,20231101,경부선,당정,7335,6963,20231104,14298
01호선,서동탄,1749.0,37.195504,127.051672,20231101,경부선,서동탄,1635,1344,20231104,2979
01호선,광명,1750.0,37.416182,126.884466,20231101,경부선,광명,3781,3276,20231104,7057
04호선,이촌,430.0,37.522272,126.974345,20231101,경원선,이촌,4589,3550,20231104,8139
경의선,서빙고,1009.0,37.519594,126.988537,20231101,경원선,서빙고,2650,2534,20231104,5184
경의선,한남,1010.0,37.52943,127.009169,20231101,경원선,한남,4609,4342,20231104,8951
03호선,옥수,325.0,37.540685,127.017965,20231101,경원선,옥수,74,41,20231104,115
경의선,응봉,1012.0,37.549946,127.034538,20231101,경원선,응봉,2223,1773,20231104,3996
02호선,왕십리,208.0,37.561533,127.037732,20231101,경원선,왕십리,16993,17439,20231104,34432
01호선,청량리,158.0,37.580178,127.046835,20231101,경원선,청량리,16431,17611,20231104,34042
01호선,외대앞,1016.0,37.596073,127.063549,20231101,경원선,외대앞,11319,11286,20231104,22605
01호선,신이문,1017.0,37.601854,127.067325,20231101,경원선,신이문,9198,8441,20231104,17639
01호선,석계,1018.0,37.614805,127.065851,20231101,경원선,석계,8456,9459,20231104,17915
01호선,광운대,1019.0,37.623632,127.061835,20231101,경원선,광운대,10092,9635,20231104,19727
01호선,월계,1020.0,37.633212,127.058831,20231101,경원선,월계,8613,8058,20231104,16671
01호선,녹천,1021.0,37.644799,127.051269,20231101,경원선,녹천,4944,4179,20231104,9123
01호선,방학,1901.0,37.667503,127.044273,20231101,경원선,방학,11009,10822,20231104,21831
01호선,도봉,1902.0,37.679563,127.045595,20231101,경원선,도봉,6349,6091,20231104,12440
01호선,도봉산,1903.0,37.689313,127.046222,20231101,경원선,도봉산,7753,4836,20231104,12589
01호선,망월사,1904.0,37.709914,127.047455,20231101,경원선,망월사,10402,10589,20231104,20991
01호선,회룡,1905.0,37.724846,127.046895,20231101,경원선,회룡,14059,13874,20231104,27933
01호선,의정부,1906.0,37.738415,127.045958,20231101,경원선,의정부,19289,19761,20231104,39050
01호선,가능,1907.0,37.748577,127.044213,20231101,경원선,가능,7130,6897,20231104,14027
01호선,녹양,1908.0,37.75938,127.042292,20231101,경원선,녹양,5068,4795,20231104,9863
01호선,양주,1909.0,37.774381,127.044708,20231101,경원선,양주,8104,7615,20231104,15719
01호선,덕계,1910.0,37.818486,127.056486,20231101,경원선,덕계,5561,4994,20231104,10555
01호선,덕정,1911.0,37.843188,127.061277,20231101,경원선,덕정,7183,6798,20231104,13981
01호선,지행,1912.0,37.892334,127.055716,20231101,경원선,지행,6842,6843,20231104,13685
01호선,동두천중앙,1913.0,37.901885,127.056482,20231101,경원선,동두천중앙,3136,3121,20231104,6257
01호선,보산,1914.0,37.913702,127.057277,20231101,경원선,보산,1560,1398,20231104,2958
01호선,동두천,1915.0,37.927878,127.05479,20231101,경원선,동두천,2641,2793,20231104,5434
01호선,소요산,1916.0,37.9481,127.061034,20231101,경원선,소요산,2697,2237,20231104,4934
01호선,서울역,150.0,37.554648,126.972559,20231101,경의선,서울역,5459,6998,20231104,12457
02호선,신촌,240.0,37.555134,126.936893,20231101,경의선,신촌,1208,1554,20231104,2762
06호선,효창공원앞,2628.0,37.539261,126.961351,20231101,경의선,효창공원앞,3734,4086,20231104,7820
05호선,공덕,2530.0,37.544018,126.951592,20231101,경의선,공덕,4467,3662,20231104,8129
경의선,서강대,1263.0,37.551881,126.935711,20231101,경의선,서강대,2753,2699,20231104,5452
02호선,홍대입구,239.0,37.557192,126.925381,20231101,경의선,홍대입구,2182,2517,20231104,4699
경의선,가좌,1265.0,37.568491,126.915487,20231101,경의선,가좌,6744,6288,20231104,13032
06호선,디지털미디어시티,2619.0,37.576646,126.900984,20231101,경의선,디지털미디어시티,3081,2788,20231104,5869
경의선,수색,1267.0,37.580842,126.895611,20231101,경의선,수색,3833,3883,20231104,7716
경의선,화전,1268.0,37.602888,126.868387,20231101,경의선,화전,4001,3782,20231104,7783
경의선,강매,1269.0,37.612314,126.843223,20231101,경의선,강매,3836,3349,20231104,7185
경의선,행신,1270.0,37.612102,126.834146,20231101,경의선,행신,9165,9004,20231104,18169
경의선,능곡,1271.0,37.618808,126.820783,20231101,경의선,능곡,5440,5011,20231104,10451
경의선,곡산,1272.0,37.645676,126.801762,20231101,경의선,곡산,740,762,20231104,1502
경의선,백마,1273.0,37.658239,126.794461,20231101,경의선,백마,8182,7934,20231104,16116
경의선,풍산,1274.0,37.672346,126.786243,20231101,경의선,풍산,6570,6143,20231104,12713
